ID_EDESP;TIPO_ESTACIONAMENTO;DESTINACAO_ESPECIFICA;DIA_REGRA_OPERACAO;PERIODO_VALIDO_REGRA_OPERACAO;NUMERO_VAGAS_FISICAS;NUMERO_VAGAS_ROTATIVAS;TEMPO_PERMANENCIA;TIPO_LOGRADOURO;LOGRADOURO;REFERENCIA_LOGRADOURO;BAIRRO;GEOMETRIA
1730;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;14;140;1 HORA(S);AVENIDA;GETULIO VARGAS;ENTRE RUA BERNARDO GUIMARAES E RUA PIAUI;FUNCIONÁRIOS;POINT (612290.93 7795516.93)
1731;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;14;70;1 HORA(S);AVENIDA;GETULIO VARGAS;ENTRE RUA BERNARDO GUIMARAES E RUA PIAUI;FUNCIONÁRIOS;POINT (612290.93 7795516.93)
1737;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;9;90;1 HORA(S);RUA;DOMINGOS VIEIRA;ENTRE RUA MARANHAO E RUA PIAUI;SANTA EFIGÊNIA;POINT (612600.41 7796722.09)
1738;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;9;45;1 HORA(S);RUA;DOMINGOS VIEIRA;ENTRE RUA MARANHAO E RUA PIAUI;SANTA EFIGÊNIA;POINT (612600.41 7796722.09)
1755;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;20;200;1 HORA(S);RUA;CURITIBA;ENTRE RUA DOS TUPINAMBAS E RUA DOS CARIJOS;CENTRO;POINT (610852.72 7797309.01)
1756;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;20;100;1 HORA(S);RUA;CURITIBA;ENTRE RUA DOS TUPINAMBAS E RUA DOS CARIJOS;CENTRO;POINT (610852.72 7797309.01)
1762;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;18;180;1 HORA(S);RUA;RIO GRANDE DO SUL;ENTRE RUA DOS TUPINAMBAS E RUA DOS CARIJOS;CENTRO;POINT (610444.36 7797404.33)
1763;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;18;90;1 HORA(S);RUA;RIO GRANDE DO SUL;ENTRE RUA DOS TUPINAMBAS E RUA DOS CARIJOS;CENTRO;POINT (610444.36 7797404.33)
1766;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;27;270;1 HORA(S);RUA;SAO PAULO;ENTRE AVE AMAZONAS E RUA DOS CARIJOS;CENTRO;POINT (610934.37 7797115.98)
1767;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;27;135;1 HORA(S);RUA;SAO PAULO;ENTRE AVE AMAZONAS E RUA DOS CARIJOS;CENTRO;POINT (610934.37 7797115.98)
1599;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;14;140;1 HORA(S);AVENIDA;JOAO PINHEIRO;ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS;BOA VIAGEM;POINT (611316.08 7796304.79)
1600;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;14;70;1 HORA(S);AVENIDA;JOAO PINHEIRO;ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS;BOA VIAGEM;POINT (611316.08 7796304.79)
1612;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;9;90;1 HORA(S);RUA;RIO DE JANEIRO;ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS;LOURDES;POINT (610894.98 7796422.99)
1613;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;9;45;1 HORA(S);RUA;RIO DE JANEIRO;ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS;LOURDES;POINT (610894.98 7796422.99)
1641;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;10;100;1 HORA(S);RUA;PERNAMBUCO;ENTRE RUA SANTA RITA DURAO E RUA DOS INCONFIDENTES;SAVASSI;POINT (611471.76 7795320.26)
1642;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;10;50;1 HORA(S);RUA;PERNAMBUCO;ENTRE RUA SANTA RITA DURAO E RUA DOS INCONFIDENTES;SAVASSI;POINT (611471.76 7795320.26)
1654;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;9;45;1 HORA(S);AVENIDA;BRASIL;ENTRE AVE AFONSO PENA E RUA PERNAMBUCO;FUNCIONÁRIOS;POINT (611717.52 7795897.14)
1655;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;9;90;1 HORA(S);AVENIDA;BRASIL;ENTRE AVE AFONSO PENA E RUA PERNAMBUCO;FUNCIONÁRIOS;POINT (611717.52 7795897.14)
1665;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;7;70;1 HORA(S);AVENIDA;PROFESSOR MARIO WERNECK;ENTRE AVE ENGENHEIRO CARLOS GOULART E RUA WALTER GUIMARAES FIGUEIREDO;BURITIS;POINT (608462.35 7791728.13)
1666;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;7;35;1 HORA(S);AVENIDA;PROFESSOR MARIO WERNECK;ENTRE AVE ENGENHEIRO CARLOS GOULART E RUA WALTER GUIMARAES FIGUEIREDO;BURITIS;POINT (608462.35 7791728.13)
1671;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;7;70;1 HORA(S);AVENIDA;PROFESSOR MARIO WERNECK;ENTRE RUA JOSE RODRIGUES PEREIRA E RUA WALTER GUIMARAES FIGUEIREDO;BURITIS;POINT (608330.61 7791577.36)
1672;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;7;35;1 HORA(S);AVENIDA;PROFESSOR MARIO WERNECK;ENTRE RUA JOSE RODRIGUES PEREIRA E RUA WALTER GUIMARAES FIGUEIREDO;BURITIS;POINT (608330.61 7791577.36)
1796;ROTATIVO;MOTOFRETE;SEGUNDA A SEXTA;08:00 ÀS 18:00 H ;66;660;1 HORA(S);AVENIDA;BRASIL;ENTRE ALA JOSE MARIA ALKIMIM E RUA CINCO MIL E CEM;SERRA VERDE;POINT (609440.95 7812409.62)
1797;ROTATIVO;MOTOFRETE;SÁBADO;08:00 ÀS 13:00 H ;66;330;1 HORA(S);AVENIDA;BRASIL;ENTRE ALA JOSE MARIA ALKIMIM E RUA CINCO MIL E CEM;SERRA VERDE;POINT (609440.95 7812409.62)
