ID_EDESP,TIPO_ESTACIONAMENTO,DESTINACAO_ESPECIFICA,DIA_REGRA_OPERACAO,PERIODO_VALIDO_REGRA_OPERACAO,NUMERO_VAGAS_FISICAS,NUMERO_VAGAS_ROTATIVAS,TEMPO_PERMANENCIA,TIPO_LOGRADOURO,LOGRADOURO,REFERENCIA_LOGRADOURO,BAIRRO,GEOMETRIA
115,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,5,25,,RUA,ORANGE,ENTRE RUA LAVRAS E RUA PADRE ODORICO,SÃO PEDRO,POINT (611437.38 7794681.32)
118,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,13,130,,AVENIDA,BRASIL,ENTRE RUA PADRE MARINHO E AVE FRANCISCO SALES,SANTA EFIGÊNIA,POINT (612503.55 7796351.92)
119,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,13,65,,AVENIDA,BRASIL,ENTRE RUA PADRE MARINHO E AVE FRANCISCO SALES,SANTA EFIGÊNIA,POINT (612503.55 7796351.92)
203,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,8,80,,RUA,ANTONIO DE ALBUQUERQUE,ENTRE RUA SERGIPE E RUA LEVINDO LOPES,SAVASSI,POINT (611006.62 7795116.85)
204,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,8,40,,RUA,ANTONIO DE ALBUQUERQUE,ENTRE RUA SERGIPE E RUA LEVINDO LOPES,SAVASSI,POINT (611006.62 7795116.85)
647,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,5,50,,PRACA,MILTON CAMPOS,ENTRE AVE DO CONTORNO E RUA CAETANO DIAS,SERRA,POINT (612427.10 7794864.22)
648,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,5,25,,PRACA,MILTON CAMPOS,ENTRE AVE DO CONTORNO E RUA CAETANO DIAS,SERRA,POINT (612427.10 7794864.22)
657,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,10,100,,AVENIDA,FRANCISCO SALES,ENTRE RUA PADRE ROLIM E AVE CARANDAI,SANTA EFIGÊNIA,POINT (612623.79 7796023.73)
658,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,10,50,,AVENIDA,FRANCISCO SALES,ENTRE RUA PADRE ROLIM E AVE CARANDAI,SANTA EFIGÊNIA,POINT (612623.79 7796023.73)
670,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,8,80,,AVENIDA,PASTEUR,ENTRE RUA RIO GRANDE DO NORTE E AVE CARANDAI,SANTA EFIGÊNIA,POINT (612085.42 7796209.14)
671,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,8,40,,AVENIDA,PASTEUR,ENTRE RUA RIO GRANDE DO NORTE E AVE CARANDAI,SANTA EFIGÊNIA,POINT (612085.42 7796209.14)
526,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,8,80,,RUA,RIO GRANDE DO NORTE,ENTRE RUA DOS AIMORES E AVE AFONSO PENA,FUNCIONÁRIOS,POINT (611891.14 7795808.21)
527,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,8,40,,RUA,RIO GRANDE DO NORTE,ENTRE RUA DOS AIMORES E AVE AFONSO PENA,FUNCIONÁRIOS,POINT (611891.14 7795808.21)
554,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,11,110,,AVENIDA,GETULIO VARGAS,ENTRE RUA PARAIBA E AVE CRISTOVAO COLOMBO,SAVASSI,POINT (611527.56 7795100.87)
555,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,11,55,,AVENIDA,GETULIO VARGAS,ENTRE RUA PARAIBA E AVE CRISTOVAO COLOMBO,SAVASSI,POINT (611527.56 7795100.87)
566,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,19,190,,AVENIDA,ALVARES CABRAL,ENTRE AVE DO CONTORNO E RUA SANTOS BARRETO,SANTO AGOSTINHO,POINT (609827.04 7795571.90)
567,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,19,95,,AVENIDA,ALVARES CABRAL,ENTRE AVE DO CONTORNO E RUA SANTOS BARRETO,SANTO AGOSTINHO,POINT (609827.04 7795571.90)
983,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,10,50,,RUA,OURO PRETO,ENTRE RUA DOS GUAJAJARAS E AVE AUGUSTO DE LIMA,BARRO PRETO,POINT (609824.36 7796741.94)
984,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,10,100,,RUA,OURO PRETO,ENTRE RUA DOS GUAJAJARAS E AVE AUGUSTO DE LIMA,BARRO PRETO,POINT (609824.36 7796741.94)
991,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,17,170,,RUA,ARAGUARI,ENTRE RUA DOS GOITACAZES E AVE AUGUSTO DE LIMA,BARRO PRETO,POINT (610010.04 7796853.90)
992,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,17,85,,RUA,ARAGUARI,ENTRE RUA DOS GOITACAZES E AVE AUGUSTO DE LIMA,BARRO PRETO,POINT (610010.04 7796853.90)
785,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,15,150,,RUA,DOS TIMBIRAS,ENTRE RUA PARACATU E AVE BARBACENA,BARRO PRETO,POINT (609633.67 7796629.40)
786,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,15,75,,RUA,DOS TIMBIRAS,ENTRE RUA PARACATU E AVE BARBACENA,BARRO PRETO,POINT (609633.67 7796629.40)
811,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,8,80,,AVENIDA,GETULIO VARGAS,ENTRE RUA ALAGOAS E AVE DO CONTORNO,SAVASSI,POINT (611101.09 7794853.90)
812,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,8,40,,AVENIDA,GETULIO VARGAS,ENTRE RUA ALAGOAS E AVE DO CONTORNO,SAVASSI,POINT (611101.09 7794853.90)
818,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,14,140,,AVENIDA,OLEGARIO MACIEL,ENTRE RUA FELIPE DOS SANTOS E AVE DO CONTORNO,SANTO AGOSTINHO,POINT (610041.19 7795409.00)
819,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,14,70,,AVENIDA,OLEGARIO MACIEL,ENTRE RUA FELIPE DOS SANTOS E AVE DO CONTORNO,SANTO AGOSTINHO,POINT (610041.19 7795409.00)
859,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,13,65,,RUA,MATO GROSSO,ENTRE AVE AUGUSTO DE LIMA E RUA DOS GUAJAJARAS,BARRO PRETO,POINT (610108.95 7796686.23)
860,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,13,130,,RUA,MATO GROSSO,ENTRE AVE AUGUSTO DE LIMA E RUA DOS GUAJAJARAS,BARRO PRETO,POINT (610108.95 7796686.23)
863,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,13,130,,RUA,CURITIBA,ENTRE AVE AUGUSTO DE LIMA E RUA DOS GUAJAJARAS,CENTRO,POINT (610669.22 7796618.80)
864,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,13,65,,RUA,CURITIBA,ENTRE AVE AUGUSTO DE LIMA E RUA DOS GUAJAJARAS,CENTRO,POINT (610669.22 7796618.80)
713,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,8,80,,AVENIDA,OIAPOQUE,ENTRE AVE DO CONTORNO E RUA SAO PAULO,CENTRO,POINT (611107.62 7797680.28)
714,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,8,40,,AVENIDA,OIAPOQUE,ENTRE AVE DO CONTORNO E RUA SAO PAULO,CENTRO,POINT (611107.62 7797680.28)
738,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,8,80,,AVENIDA,AFONSO PENA,ENTRE RUA TRIFANA E RUA ALFENAS,SERRA,POINT (612735.40 7794295.64)
739,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,8,40,,AVENIDA,AFONSO PENA,ENTRE RUA TRIFANA E RUA ALFENAS,SERRA,POINT (612735.40 7794295.64)
1219,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,10,100,,RUA,PROFESSOR MORAES,ENTRE RUA TOME DE SOUZA E RUA ANTONIO DE ALBUQUERQUE,SAVASSI,POINT (611827.23 7794977.75)
1220,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,10,50,,RUA,PROFESSOR MORAES,ENTRE RUA TOME DE SOUZA E RUA ANTONIO DE ALBUQUERQUE,SAVASSI,POINT (611827.23 7794977.75)
1235,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,12,120,,RUA,MARIA LUIZA SANTIAGO,ENTRE ROD BR TREZENTOS E CINQUENTA E SEIS E RUA MARIA LUIZA SANTIAGO,SANTA LÚCIA,POINT (610057.71 7790863.61)
1236,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,12,60,,RUA,MARIA LUIZA SANTIAGO,ENTRE ROD BR TREZENTOS E CINQUENTA E SEIS E RUA MARIA LUIZA SANTIAGO,SANTA LÚCIA,POINT (610057.71 7790863.61)
1008,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,8,80,,RUA,CEARA,ENTRE RUA DOMINGOS VIEIRA E RUA ALVARES MACIEL,SANTA EFIGÊNIA,POINT (612426.58 7796684.58)
1009,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,8,40,,RUA,CEARA,ENTRE RUA DOMINGOS VIEIRA E RUA ALVARES MACIEL,SANTA EFIGÊNIA,POINT (612426.58 7796684.58)
1036,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,20,200,,AVENIDA,BRASIL,ENTRE RUA PERNAMBUCO E RUA ALAGOAS,BOA VIAGEM,POINT (611560.00 7795806.02)
1037,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,20,100,,AVENIDA,BRASIL,ENTRE RUA PERNAMBUCO E RUA ALAGOAS,BOA VIAGEM,POINT (611560.00 7795806.02)
1046,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,8,80,,AVENIDA,BARBACENA,ENTRE RUA ARAGUARI E RUA ALVARENGA PEIXOTO,SANTO AGOSTINHO,POINT (609862.73 7796095.42)
1047,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,8,40,,AVENIDA,BARBACENA,ENTRE RUA ARAGUARI E RUA ALVARENGA PEIXOTO,SANTO AGOSTINHO,POINT (609862.73 7796095.42)
1148,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,13,130,,RUA,DOS CARIJOS,ENTRE RUA SAO PAULO E RUA CURITIBA,CENTRO,POINT (610915.80 7797161.46)
1149,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,13,65,,RUA,DOS CARIJOS,ENTRE RUA SAO PAULO E RUA CURITIBA,CENTRO,POINT (610915.80 7797161.46)
1475,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,6,30,,RUA,DOS TUPIS,ENTRE RUA ESPIRITO SANTO E RUA RIO DE JANEIRO,CENTRO,POINT (611106.63 7796828.29)
1476,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,6,60,,RUA,DOS TUPIS,ENTRE RUA ESPIRITO SANTO E RUA RIO DE JANEIRO,CENTRO,POINT (611106.63 7796828.29)
1347,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,6,60,,AVENIDA,RAJA GABAGLIA,ENTRE RUA CACHOEIRA DE MINAS E RUA PROFESSOR BARONI,GUTIERREZ,POINT (609162.47 7794329.19)
1348,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,6,30,,AVENIDA,RAJA GABAGLIA,ENTRE RUA CACHOEIRA DE MINAS E RUA PROFESSOR BARONI,GUTIERREZ,POINT (609162.47 7794329.19)
1356,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,6,60,,AVENIDA,RAJA GABAGLIA,ENTRE RUA TREZE DE SETEMBRO E RUA RADIANTE,ALPES,POINT (608851.58 7793311.47)
1357,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,6,30,,AVENIDA,RAJA GABAGLIA,ENTRE RUA TREZE DE SETEMBRO E RUA RADIANTE,ALPES,POINT (608851.58 7793311.47)
1245,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,4,40,,RUA,RIO GRANDE DO SUL,ENTRE RUA BERNARDO GUIMARAES E RUA GONCALVES DIAS,SANTO AGOSTINHO,POINT (610115.67 7796165.22)
1246,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,4,20,,RUA,RIO GRANDE DO SUL,ENTRE RUA BERNARDO GUIMARAES E RUA GONCALVES DIAS,SANTO AGOSTINHO,POINT (610115.67 7796165.22)
1260,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,12,120,,AVENIDA,DO CONTORNO,ENTRE RUA CLAUDIO MANOEL E RUA GONCALVES DIAS,FUNCIONÁRIOS,POINT (612493.40 7795375.79)
1261,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,12,60,,AVENIDA,DO CONTORNO,ENTRE RUA CLAUDIO MANOEL E RUA GONCALVES DIAS,FUNCIONÁRIOS,POINT (612493.40 7795375.79)
1722,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,10,100,,AVENIDA,GETULIO VARGAS,ENTRE RUA BERNARDO GUIMARAES E RUA PIAUI,FUNCIONÁRIOS,POINT (612290.93 7795516.93)
1723,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,10,50,,AVENIDA,GETULIO VARGAS,ENTRE RUA BERNARDO GUIMARAES E RUA PIAUI,FUNCIONÁRIOS,POINT (612290.93 7795516.93)
1729,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,10,100,,RUA,DOMINGOS VIEIRA,ENTRE RUA MARANHAO E RUA PIAUI,SANTA EFIGÊNIA,POINT (612600.41 7796722.09)
1730,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,10,50,,RUA,DOMINGOS VIEIRA,ENTRE RUA MARANHAO E RUA PIAUI,SANTA EFIGÊNIA,POINT (612600.41 7796722.09)
1752,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,36,360,,RUA,SAO PAULO,ENTRE AVE AMAZONAS E RUA DOS CARIJOS,CENTRO,POINT (610934.37 7797115.98)
1753,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,36,180,,RUA,SAO PAULO,ENTRE AVE AMAZONAS E RUA DOS CARIJOS,CENTRO,POINT (610934.37 7797115.98)
1783,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,66,660,,AVENIDA,BRASIL,ENTRE ALA JOSE MARIA ALKIMIM E RUA CINCO MIL E CEM,SERRA VERDE,POINT (609440.95 7812409.62)
1784,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,66,330,,AVENIDA,BRASIL,ENTRE ALA JOSE MARIA ALKIMIM E RUA CINCO MIL E CEM,SERRA VERDE,POINT (609440.95 7812409.62)
1532,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,6,30,,RUA,DOS TAMOIOS,ENTRE RUA CURITIBA E AVE PARANA,CENTRO,POINT (610740.06 7797060.07)
1533,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,6,60,,RUA,DOS TAMOIOS,ENTRE RUA CURITIBA E AVE PARANA,CENTRO,POINT (610740.06 7797060.07)
1590,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,14,140,,AVENIDA,JOAO PINHEIRO,ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS,BOA VIAGEM,POINT (611316.08 7796304.79)
1591,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,14,70,,AVENIDA,JOAO PINHEIRO,ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS,BOA VIAGEM,POINT (611316.08 7796304.79)
1603,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,9,90,,RUA,RIO DE JANEIRO,ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS,LOURDES,POINT (610894.98 7796422.99)
1604,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,9,45,,RUA,RIO DE JANEIRO,ENTRE RUA DOS GUAJAJARAS E RUA DOS TIMBIRAS,LOURDES,POINT (610894.98 7796422.99)
1632,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,10,100,,RUA,PERNAMBUCO,ENTRE RUA SANTA RITA DURAO E RUA DOS INCONFIDENTES,SAVASSI,POINT (611471.76 7795320.26)
1633,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,10,50,,RUA,PERNAMBUCO,ENTRE RUA SANTA RITA DURAO E RUA DOS INCONFIDENTES,SAVASSI,POINT (611471.76 7795320.26)
1645,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,11,55,,AVENIDA,BRASIL,ENTRE AVE AFONSO PENA E RUA PERNAMBUCO,FUNCIONÁRIOS,POINT (611717.52 7795897.14)
1646,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,11,110,,AVENIDA,BRASIL,ENTRE AVE AFONSO PENA E RUA PERNAMBUCO,FUNCIONÁRIOS,POINT (611717.52 7795897.14)
1656,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,9,90,,AVENIDA,PROFESSOR MARIO WERNECK,ENTRE AVE ENGENHEIRO CARLOS GOULART E RUA WALTER GUIMARAES FIGUEIREDO,BURITIS,POINT (608462.35 7791728.13)
1657,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,9,45,,AVENIDA,PROFESSOR MARIO WERNECK,ENTRE AVE ENGENHEIRO CARLOS GOULART E RUA WALTER GUIMARAES FIGUEIREDO,BURITIS,POINT (608462.35 7791728.13)
1662,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,6,60,,AVENIDA,PROFESSOR MARIO WERNECK,ENTRE RUA JOSE RODRIGUES PEREIRA E RUA WALTER GUIMARAES FIGUEIREDO,BURITIS,POINT (608330.61 7791577.36)
1663,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,6,30,,AVENIDA,PROFESSOR MARIO WERNECK,ENTRE RUA JOSE RODRIGUES PEREIRA E RUA WALTER GUIMARAES FIGUEIREDO,BURITIS,POINT (608330.61 7791577.36)
1682,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,12,120,,RUA,DOS GOITACAZES,ENTRE RUA DA BAHIA E RUA ESPIRITO SANTO,CENTRO,POINT (611142.71 7796663.30)
1683,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,12,60,,RUA,DOS GOITACAZES,ENTRE RUA DA BAHIA E RUA ESPIRITO SANTO,CENTRO,POINT (611142.71 7796663.30)
1690,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,23,230,,RUA,DOS CARIJOS,ENTRE RUA DA BAHIA E RUA ESPIRITO SANTO,CENTRO,POINT (611251.05 7797069.39)
1691,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,23,115,,RUA,DOS CARIJOS,ENTRE RUA DA BAHIA E RUA ESPIRITO SANTO,CENTRO,POINT (611251.05 7797069.39)
1706,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,6,60,,RUA,SANTA RITA DURAO,ENTRE RUA ALAGOAS E RUA SERGIPE,SAVASSI,POINT (611346.35 7795460.39)
1707,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,6,30,,RUA,SANTA RITA DURAO,ENTRE RUA ALAGOAS E RUA SERGIPE,SAVASSI,POINT (611346.35 7795460.39)
